subtaskID,datapointID,answer
5,13441099,159.69231612993366
5,19827274,7.281626819403135
5,17322643,83.48252939610495
5,13195956,108.57998110827661
5,17663119,193.48404482907793
5,19669914,22.61444019558532
5,10918689,24.13790466970856
5,11960136,21.21155644922982
5,18230287,40.79510775515524
5,18979629,183.083044547488
5,17433265,12.896453068622229
5,17960278,1.8203253227149805
5,16271091,91.17397409887201
5,18551283,171.55624204225333
5,16216461,95.41184992519521
5,16117769,197.1031407050707
5,12689269,145.9677534473389
5,19326172,65.7638355859282
5,13287939,180.0665351489938
5,13714216,107.73196667628947
5,13174651,103.05504674786674
5,18740257,26.514861380465604
5,10710082,125.63291952958801
5,14770855,48.00593986960833
5,18341246,60.98203458249084
5,15135191,27.0316320847172
5,15988910,130.752340563951
5,11878559,147.9056932876811
5,18862206,95.76736731022257
5,14418793,41.42178979871051
5,18542347,188.46098724484654
5,16729306,131.2595548229526
5,19840207,94.46317099856196
5,16699098,28.72574078815701
5,11461538,72.01805562476355
5,19477257,12.499056210668304
5,16938655,70.00669380104605
5,12383652,127.46141712106805
5,18244509,187.79196758281927
5,13060955,176.6819953007028
5,19000838,191.16366211058738
5,17528796,8.914036910208806
5,14806687,155.14333062683124
5,14350302,100.54547973751568
5,13506287,30.394441514821253
5,11300933,96.44855318451246
5,19381713,27.328118384313296
5,11979612,134.85247828409342
5,10098080,168.23439841114265
5,16408479,5.548305751979537
5,13646720,113.9350229890307
5,15486264,11.020518732667993
5,16753882,108.22592473156105
5,18710123,98.74715922053957
5,19642041,7.200060068868899
5,19767750,14.336501099816047
5,13625777,62.945760816440554
5,13976502,12.603883591850064
5,17741084,88.37009995432564
5,19936530,141.70613247251254
5,13344313,152.99520184297825
5,19287036,135.1825348630021
5,14179764,61.873418644108426
5,16819144,115.15922885913963
5,17831465,45.61148842251889
5,15381428,35.776138148058614
5,18954962,40.6354533945293
5,18233224,13.692081644523533
5,11748435,66.54362424612894
5,13052693,173.81731823094606
5,15613656,160.10089394082885
5,14933337,137.56532024866323
5,17994890,46.141289523470434
5,16968340,3.4396732533920558
5,13315538,105.6801753364721
5,14218053,59.92835079046809
5,11833919,62.050372156263066
5,12072028,196.2621088787573
5,19403638,13.201907545799827
5,16724473,44.00330720801736
5,13817167,114.33317317424269
5,12782916,59.07649913791231
5,19976691,24.06127542705647
5,16250104,56.573887020819384
5,15005212,109.58288083005411
5,12664301,37.484899447132
5,13763629,127.36826960866017
5,18476144,121.03761802442266
5,17437832,69.74899632067323
5,16445155,22.498950323699788
5,13224828,17.518976129444994
5,11560169,121.64430076890972
5,13454914,75.81738892887881
5,12860108,83.3497098346021
5,13932492,142.52355306597318
5,19123344,12.244563851026065
5,16664880,23.430221673179187
5,12342367,35.123145174894866
5,12285465,84.8020102556969
5,11372824,176.49815974600784
5,14275480,67.0575624619665
5,14405359,71.34742349334536
5,18271631,13.837308532384625
5,16104833,45.266760294226785
5,18448095,190.36360135401495
5,16429150,205.25272916874195
5,12242593,105.89423674493524
5,17949654,73.59088768078398
5,12747729,96.92811753376608
5,18538549,21.028406743636083
5,10580206,21.85880472000576
5,14321936,116.85145966088722
5,11074364,19.458178170921222
5,15740279,136.61424141850762
5,18346384,106.25052704932627
5,19981365,56.758635673122804
5,11501754,72.51441117858808
5,19744649,163.95800392876274
5,18994550,97.34727562660218
5,19136513,146.72954650322816
5,15984339,201.78466976326897
5,10796536,36.05468403338887
5,10282425,32.74641189448266
5,19128492,153.48450444908931
5,13591182,13.213528013632192
5,18051437,249.94417703675478
5,16697958,10.934005232113101
5,15592834,64.22211788184083
5,14314137,146.6353558957233
5,13750554,3.9515405224574955
5,13487036,16.370693519640163
5,10749574,135.63772135227794
5,14081271,121.97485555207172
5,16224786,121.38987788433981
5,11042324,15.191372436738117
5,16105371,21.420159970551293
5,11667896,228.09905483164192
5,14366581,52.46416442155605
5,12157165,44.98021815433307
5,19387485,165.54608232149664
5,10459338,18.707445650833343
5,11152622,204.52576206136064
5,13457325,102.22933789811938
5,12411719,170.3837896160193
5,15832325,59.32228843077949
5,17954973,109.3101008075556
5,19340793,60.83754214204416
5,12036626,18.019466441708136
5,17220443,94.10911078276666
5,16335507,158.47500615569507
5,16687866,124.78378591043969
5,18522331,167.3307906823606
5,19434121,155.3359931668277
5,14522123,175.02709712909058
5,18634285,79.50592858523886
5,18129570,164.30513704110305
5,13450973,15.364357453043237
5,17422182,42.72234598208924
5,11751495,67.1989397381423
5,16984579,114.33997241079906
5,15387103,73.33729818413671
5,14837578,150.90678599330897
5,15768703,5.696582453347096
5,11548493,40.81781876273659
5,18834955,197.77619775921312
5,13439821,59.724827682476466
5,18450755,20.1866874779485
5,15297308,43.44564652737132
5,11275491,51.53646711928647
5,11126268,206.9928565614179
5,17499855,5.921003890963867
5,15740386,112.87514465725708
5,10890510,135.36290484025204
5,19536090,29.142073210931173
5,17551114,78.21924482457675
5,16518456,74.72299710030333
5,12528072,46.71732206803661
5,17285679,88.57994003500478
5,11907551,52.626549811797716
5,11541562,109.87918731498165
5,18176641,100.96782110989567
5,11692750,22.275100628916295
5,12823734,19.911908964159437
5,19188007,36.89083947190919
5,15581071,88.2676575529564
5,17813684,108.70219547381812
5,14011540,44.859772193390114
5,11264158,91.60752382724434
5,16594775,104.29780132742796
5,13705508,85.70695107940819
5,11877426,38.168179321296336
5,19866430,191.77682856741922
5,11754581,65.33377105743911
5,13060087,181.43684485447315
5,19917787,90.14149996417953
5,11790615,41.88954528258057
5,15353445,187.2944292260191
5,18710987,196.61002655925512
5,19595247,176.18815591589794
5,18448080,105.32578423893796
5,19549987,83.57632061279615
5,14365768,88.90576977342644
5,17552338,82.77299714077577
5,16915381,72.72259672113445
5,16002571,207.91983194772612
5,13004444,167.62165431885361
5,16819064,3.7896604595498165
5,17017700,133.2981342308809
5,12508360,168.62913427862242
5,15402342,185.6922850556956
5,16755976,22.06141486451186
5,17537770,21.612298012633303
5,10024532,43.08555417368426
5,17444981,179.7757455113283
5,16486205,6.713643796908526
5,13724082,72.60303082226763
5,11390594,137.45919061287904
5,15126338,23.62247458664429
5,12859082,73.06272470506245
5,12685054,230.2166879660085
5,15284867,174.65461281205722
5,13531243,143.36513536303693
5,13952760,184.32289817081505
5,15708155,107.92788142642287
5,17603335,206.83566976939989
5,11601952,39.30479802955819
5,11955633,44.24303417332966
5,14855731,81.58258131432353
5,17840335,49.455507941014254
5,15325109,92.56373097201202
5,13581119,133.1476679829654
5,16677705,149.9135373707567
5,12094559,28.55478256788667
5,17544745,133.6908804059721
5,16280456,71.79272925339818
5,18557816,100.50024956833975
5,13717383,74.00567671080852
5,19206216,68.42167570380924
5,13275235,55.10746509369434
5,17062945,8.393224485969704
5,15154342,30.877025745905883
5,15372564,149.96223714929255
5,15264601,72.45097522202084
5,18703308,81.639298130635
5,16557786,116.49365590087763
5,15381496,23.148175454273265
5,18057181,200.59121508404135
5,17244118,33.71187597927509
5,10918735,11.006337574542224
5,14784975,86.05507932215004
5,14707792,14.590100271223697
5,12625925,7.162645422307385
5,11396446,8.72780027672454
5,14693952,53.93322379180059
5,16783172,125.35614145175325
5,12940540,217.07487617449596
5,18886629,86.975643784204
5,16282341,116.9241227078674
5,17120658,20.434615184053293
5,18436826,19.45839955081322
5,13993293,130.22455877016858
5,14333587,51.77690430492691
5,18157346,31.961189688065318
5,16630436,47.613133604308715
5,12544528,8.994844908835576
5,16711357,22.777827595282087
5,11438547,155.7997745239387
5,17621107,47.032290130293916
5,13648998,11.006337574542224
5,11488373,18.55444830459134
5,19876880,186.24759415273937
5,11031105,91.0754776642447
5,19287279,96.22207684026739
5,14018168,109.46708071657515
5,10748485,8.669438547105482
5,17800524,46.5846035596756
5,11577645,120.1125285563693
5,16606738,73.62222647632801
5,14524071,219.875772909195
5,15569252,195.38395498102886
5,11209368,20.353698242453532
5,19884433,122.40963710650651
5,16182847,65.00855911428465
5,16190465,126.70362877042817
5,11551381,64.20284844498825
5,16726083,29.084552287389577
5,16361546,217.13331700949396
5,12772229,144.4929465749704
5,17933676,106.23249014827904
5,13633470,168.5397758405682
5,17140133,107.11875261932309
5,15502888,19.094867746347646
5,10773809,118.11878693270583
5,12143206,78.89638736217152
5,19928569,73.48351969188414
5,13059472,41.65976672585565
5,14505657,185.5734974669889
5,16065704,34.50316056014811
5,15620975,51.65999282044532
5,14090060,103.65973666727777
5,17071722,183.500643167082
5,15638062,194.82352331762735
5,18567239,53.352462990799054
5,16838476,8.63255776883728
5,13602949,33.536490270238794
5,12664418,38.32707541437298
5,11643863,57.37746016061687
5,15405311,199.62845758141876
5,14340817,100.99448505883308
5,13920685,74.53133744294882
5,18468151,159.81770643372911
5,18288565,192.13138923111208
5,18893427,138.1954468299711
5,19171424,46.62844214066313
5,13325992,110.15640583746193
5,10420513,162.18063464457597
5,13056465,72.93017637731273
5,12989515,3.1122333595229836
5,15839894,128.44097130525077
5,16743693,217.2428684932289
5,17757572,31.508288546626872
5,13599191,51.70511969414492
5,18750212,14.005373529552852
5,14565252,130.12439947453663
5,19596964,73.65669732759183
5,10522660,10.834635744320257
5,14508404,119.02478904768049
5,10157722,10.612627693308399
5,18720583,190.62591797090596
5,13600092,132.2262659715491
5,11460469,84.13878437493398
5,10211651,101.62430371271996
5,10285749,181.09852969602673
5,11714883,49.08447845746875
5,10387714,105.95190618110178
5,16394867,13.22362541358267
5,10539993,36.00574025514446
5,11466227,124.27249922233179
5,16067519,39.90980547120424
5,10153634,206.8212213012276
5,19287759,164.89094370877407
5,12459992,49.65533914207482
5,13688825,107.44642996173002
5,12571479,108.46770237335959
5,16988763,141.81070474601393
5,15644082,45.480622879135424
5,12028491,60.40969618677806
5,16987189,76.96769812982548
5,19162034,110.5154496537415
5,15946455,63.40995796157176
5,12793069,165.89906087270126
5,18863989,21.43542136127361
5,18374621,19.898452206038524
5,18731530,32.36945663273601
5,13420481,151.51571364041146
5,13100619,105.68303424841956
5,13340271,28.66414016368038
5,13340241,24.41881009212546
5,14457241,53.265657976033324
5,12941537,105.78895850751655
5,14959313,5.8605996435591585
5,18090813,60.271968635922505
5,15523047,78.6302824762102
5,17993440,53.645272659860474
5,17164452,40.784862231550065
5,12757736,56.9822611868961
5,13786166,23.903874988675273
5,17604950,10.68599092866451
5,11434216,17.311465234813635
5,14450070,1.5761450835079565
5,13777657,165.68305434064487
5,15886505,102.32974032287115
5,17138415,200.5369217419265
5,11935699,231.52900729018802
5,14824148,87.67791693502326
5,11986136,84.61207709008723
5,12432221,192.2978218798546
5,14640211,81.54342042980467
5,11897307,100.59005726489009
5,13856177,5.543988341973863
5,10574325,63.23970259068028
5,13266243,161.46898698239033
5,15529015,30.40257639726412
5,10072976,177.0079404373065
5,18933605,148.79909085422494
5,13603620,102.46421933685643
5,13445073,80.04437909641292
5,14080154,109.80018924290658
5,16205704,134.94826117933707
5,10693778,18.675876874917428
5,19323335,94.11988667687422
5,13848826,87.20282773299695
5,13884548,57.84567211574735
5,10587584,49.88593663332558
5,18065129,7.723754436691177
5,16913021,156.21409029206603
5,16702354,58.080907604013724
5,15824904,108.48837546617496
5,13344050,114.78603284531083
5,17580254,71.00503078288018
5,15685526,217.52237839380496
5,13039661,89.18440059125611
5,18586925,187.62540098196553
5,15576113,252.37551315762323
5,19375141,154.94185191585663
5,16694676,110.26355425041092
5,13835087,29.436112112626887
5,16259053,9.008425506589266
5,16498944,92.65546654302652
5,11292568,157.69517285600546
5,10020017,62.42047405347623
5,10910225,35.43816080604027
5,17946518,182.6175730717566
5,13505915,35.26546794987555
5,11007329,76.18651586224861
5,13712094,40.99854221906364
5,17995892,93.3955675654901
5,17363915,16.543459652582882
5,13418066,114.48927358401829
5,15395187,212.07404745944748
5,12689171,184.28703410528334
5,17619111,11.952403492718041
5,11111864,61.066873473280026
5,17907212,54.844816073418414
5,17404107,29.111411734916743
5,16806257,116.76697899706721
5,15424186,76.24414718945015
5,11224313,111.2392150326437
5,10664035,40.90750226912036
5,10660238,46.62369216606065
5,10196902,64.4859619836626
5,16784301,136.83470899543204
5,14839368,78.63240904620876
5,17427573,64.29137710665624
5,18557561,118.32665757384409
5,14978675,68.8841768040811
5,12178337,174.76045539915756
5,19463444,171.43883121370027
5,18003086,129.8450165935442
5,18011705,85.71613408285475
5,18609652,66.94546684129499
5,12640980,21.033175586195718
5,19278649,49.72017151931177
5,13124716,26.210986021180553
5,19246830,116.62656913822086
5,17211799,80.8335599107043
5,19113292,193.44121500663766
5,14025178,50.03982824238139
5,10264634,48.306435127220844
5,19390875,6.305904827796766
5,17951389,73.95203090861636
5,16491591,12.750840533836946
5,11183357,205.85808370761202
5,11182154,102.40442602443221
5,10324890,155.74081023025286
5,13674580,79.34207414157953
5,18715496,16.54917637534468
5,16614243,18.665287761236872
5,12492743,157.8253567975956
5,15115764,177.02032929424075
5,12212390,88.12068300339611
5,14106041,112.84026000053137
5,18581496,136.87254192431536
5,16944003,133.88830574915855
5,16042856,72.9850020438939
5,14157184,35.53172795735528
5,18023166,7.624892965281303
5,13076521,120.42254079550437
5,13235889,18.64290383271061
5,19236065,129.77265926906537
5,18609449,129.81924998072762
5,18097581,190.2200296227288
5,13713618,28.200891353345355
5,15651260,44.36595760486565
5,18663752,201.57827598988828
5,17645999,89.12566176824537
5,11123367,10.567202104080023
5,16686123,179.3893486309437
5,17967445,147.13474207257227
5,19805700,14.721577544568905
5,13782587,44.80989292045436
5,11886308,181.93600290588438
5,15676609,39.25701297567097
5,11185403,191.75808682365835
5,12803220,11.402065831463151
5,13770313,19.87320111428484
5,17522821,142.179283781102
5,19776046,206.8989347284723
5,15719420,180.08355011635274
5,18319225,53.83406103507187
5,12076075,31.320144939387127
5,19180237,137.13789680519298
5,10408742,223.94762368092117
5,13087325,7.530781596008946
5,11769903,39.41420058513898
5,10752745,5.837042862372639
5,14821297,45.3157230549935
5,10772399,266.11894039001606
5,12407086,11.436713680170792
5,11127351,51.294514167326746
5,15837100,96.88401928961258
5,14545182,26.473551954379356
5,16016396,110.17708267653661
5,17146357,12.555076240586377
5,13256736,47.98684159069601
5,14216138,141.8943820384858
5,14701673,56.250701657381875
5,11134969,157.03830050475128
5,12385786,8.637361439498052
5,10837809,124.35374754319307
5,14526073,124.99243961561004
5,10652326,154.42706471662618
5,10258535,202.9040071953935
5,17040174,37.43389227339862
5,10757752,52.37740455289669
5,16843490,211.31070533420606
5,15582287,31.008548959012103
5,14250390,152.71435178048446
5,14806334,70.23346042489803
5,10625848,210.10285998754262
5,10578948,107.24327293319946
5,11961698,66.42602428306515
5,11499460,16.65521419104785
5,19903249,100.38299984464834
5,19330869,14.530833993220568
5,13474816,69.35758249003267
5,16193075,26.321115067174684
5,12000656,67.25663114534878
5,18347183,63.927420233108734
5,15339233,3.0535610997091513
5,16828456,80.20868933676422
5,13000045,64.46544614369742
5,14080744,70.69728909937828
5,16428584,34.67813797074897
5,18481194,164.3056045050251
5,11227552,11.788896646870924
5,17316651,60.581368754041264
5,13333307,61.71576377429348
5,10252634,23.24685718602026
5,18695655,5.078573825100236
5,18665048,3.647483955733099
5,16730124,14.766859779386657
5,16231827,135.29755707351117
5,11917559,178.84756006196227
5,16840126,18.713955200852734
5,11976117,66.88892998296717
5,13954641,19.825917663969776
5,13647759,50.309251485911105
5,15147321,178.66296026842417
5,15101589,12.744246391531416
5,10433921,194.02536765757588
5,13293493,86.74266542898144
5,19577504,9.969048233900132
5,15735838,80.68372270664229
5,18442309,25.09144550984244
5,13066498,155.02195189049124
5,17469173,180.55192874971527
5,19579809,171.72737508903234
5,13254997,123.91094213000898
5,10719858,184.00464742279237
5,18427928,147.75236668475054
5,13777887,176.6096135763008
5,11145396,145.7140522968173
5,16297888,205.72332116110937
5,19870086,36.102014410183074
5,17973811,143.90759216386985
5,15688364,158.50072409773915
5,11403023,167.79793037555802
5,17175628,72.66628308332945
5,16801836,124.10990774533104
5,18690190,118.58753694248853
5,10679574,156.81793774235015
5,16027618,12.765201741202183
5,13447521,249.92118918223412
5,12668017,75.23428352480933
5,15467028,176.99392760051185
5,13987318,56.960975958589934
5,12251009,135.1488133882229
5,15983344,68.55772971020959
5,11626079,40.07713780357915
5,11895465,41.085648009275296
5,17885241,13.415571755271031
5,17167096,156.36154521909705
5,11519009,117.09194775083236
5,16116547,65.61709159683541
5,16255198,28.02759623860684
5,13695538,180.77638288607628
5,14139725,77.51258464751507
5,11852308,84.9617436473428
5,19486187,90.65809443845242
5,12615468,159.3684937838557
5,11799772,119.30190587058777
5,17216441,32.799478486806905
5,12354924,66.43454210740158
5,19855775,185.04322306262415
5,16221437,148.61962800768862
5,14711095,10.253237884545417
5,14896158,179.7742328569061
5,18802617,169.5049420462588
5,19484612,89.50431103164267
5,10875764,130.10762176279616
5,14771776,100.7674494007932
5,17968647,86.59986913292799
5,15149196,91.9924642927707
5,12868053,5.238378601103985
5,12752294,187.61795208698967
5,11539382,40.781879841467116
5,18310270,193.14628641399855
5,18616446,9.895327691014927
5,11204849,25.686715172786233
5,12386338,149.21187693710277
5,19390081,116.90665798610488
5,13532628,11.12693006144257
5,18395403,140.584360657309
5,10335270,121.02538998346539
5,16333560,169.94053880855333
5,17695838,78.65314945848402
5,14270825,31.744936546520037
5,14641587,163.31200743592012
5,10300011,17.76823566573803
5,12691658,76.57163660603365
5,13614624,11.914476515569081
5,13291915,226.45208858786398
5,10800990,52.6283331452331
5,13057536,96.25854620372724
5,14325469,181.8660264938153
5,10326650,18.259811467626605
5,19263430,20.979712678191717
5,15799596,56.884473108090475
5,13698330,153.9159080956617
5,19101859,111.8407832104027
5,17453179,61.30166867667728
5,10280257,146.16276598517936
5,10426349,92.69104633357648
5,17603698,53.0808560055192
5,17473332,72.45386472116417
5,17470555,28.673853846893827
5,14262321,119.15790468261642
5,12927376,55.46883196261923
5,19593226,25.663478488564238
5,15116499,79.90842643741256
5,10697428,35.261217494239844
5,15671796,3.8462676266524145
5,17901625,1.5177849914685062
5,18233928,60.46567236014137
5,19884130,203.0669822359299
5,15129031,142.28245008955923
5,11160923,130.39826146058763
5,10488128,74.40562370736885
5,17581295,201.17292812143126
5,17208086,67.32294705714126
5,15521709,51.98861244583975
5,10626203,52.28554256584314
5,13400177,78.13017218136075
5,13919809,175.02829265992375
5,14234232,64.26085442577582
5,10028780,76.2874045332071
5,10540926,62.722923837017305
5,15443240,226.90031751926352
5,10683711,139.20977657178594
5,17388068,138.48832194448252
5,13775465,90.9967443833478
5,12671987,111.07589122003785
5,14110534,59.55596046530167
5,17131884,30.86237961900941
5,17762788,127.48362565798033
5,11222613,12.223428669637325
5,11184453,10.457686919778247
5,11693744,109.41303880767288
5,15809434,71.82652606533027
5,12787102,103.95841318509879
5,18047962,13.412220320855123
5,15797305,44.86644138766106
5,10651356,159.24527257933312
5,15253251,49.25641670866215
5,15034515,125.85078509901786
5,11141025,4.1524780564269825
5,18218355,117.68338414106874
5,17941358,19.918384104338696
5,12107751,22.204812175335867
5,13370882,214.9949210059718
5,13885303,95.9383737851986
5,19929195,19.47066064750231
5,16246481,41.53572710510192
5,14284339,25.145327499610985
5,17784068,18.32608385087042
5,16864285,73.79597782431897
5,18304419,160.554882540022
5,16318226,64.11777235618226
5,19149823,116.2620267929113
5,11396322,19.135425436381418
5,15228115,29.82698134067178
5,11776074,19.903324938311826
5,11194130,184.87683977550398
5,16823585,103.10004344445231
5,13608187,162.63816845091685
5,15449139,130.21501223898431
5,11141219,131.73389918517367
5,12951148,179.05445013058744
5,10250475,97.05672753608724
5,12705903,148.19514553095811
5,11983925,53.94941856636932
5,14168268,213.98064078195787
5,14526211,42.68804203999098
5,10338906,58.48598993139638
5,10650349,21.576136492398515
5,14535709,83.74274907758289
5,10515522,100.05378794827966
5,17340116,87.27090571245235
5,15941545,62.109134223767015
5,14490171,135.64430702276331
5,13109885,190.67067330304644
5,12164220,157.60435240639808
5,17580022,26.898470876906313
5,19440233,57.22401035298492
5,12030616,65.73979009879481
5,11575784,65.64066416465027
5,11326830,120.85073619692524
5,10590765,112.6773638402766
5,14414496,47.53195003155076
5,12646743,26.511647373694412
5,10044030,179.61872903187776
5,15562723,62.529590711707996
5,18357150,23.755406882579514
5,15595197,65.42107170515183
5,13473706,98.63929004607752
5,12234447,39.00593285265851
5,14330210,35.61568769726533
5,15438938,9.095028376033978
5,19930117,80.3010425509461
5,18256462,141.81339711090794
5,13771544,9.187901689566548
5,11330250,17.29076188323234
5,11401868,208.3517841849099
5,11489098,101.54107676259945
5,16599617,165.5317991968922
5,19902630,193.59213373820896
5,13064141,144.16389573856702
5,12464850,43.30213148807324
5,11055225,90.40163703725871
5,18747756,13.691533723154741
5,19923669,1.469352666223326
5,10837793,55.246339258319466
5,14449007,12.115718922966558
5,11721128,163.71507024122164
5,15351170,109.61081447282776
5,15152578,5.0756044455220675
5,19531492,36.03041448197032
5,11461833,55.21174145998328
5,12386684,102.5894591773536
5,15335973,27.84686887537714
5,14729590,26.071356413022713
5,13517596,14.453261987113084
5,12469143,34.50281570784765
5,17281627,99.6432107593408
5,17479757,7.728660749390977
5,17647110,178.4997938536648
5,11383161,110.49199841834744
5,15869723,18.830797513413067
5,11170599,76.59235844105552
5,13828791,6.018979300923883
5,10068396,129.67099549670235
5,16739169,7.393602771076742
5,19439155,6.878229349747986
5,14775647,29.425430683848184
5,14623070,119.53680038870279
5,14254415,182.0421778795715
5,16194704,116.89247121089024
5,11891700,136.58231276327314
5,16545426,120.72717690995948
5,11030070,4.07078851910477
5,11885200,12.133400719065595
5,15507728,146.89906334116088
5,17571006,3.242624856925593
5,12485114,40.25834861470837
5,15184022,31.618413028377375
5,12564633,44.47763467462436
5,14076859,103.84316577483432
5,16399901,73.40915929453178
5,10288746,98.28887945698594
5,11027066,25.2977198727878
5,15309367,76.0527154957184
5,10985377,20.42902488055554
5,17491113,128.90419152704905
5,19198039,9.357190980051934
5,18083162,68.38982577466172
5,17455959,28.444625964905086
5,19263091,34.352613749141696
5,17807291,3.2171545187594255
5,13545843,3.644418943117172
5,18120896,38.95063399019472
5,19611376,48.08648982382223
5,14102172,38.34480853303991
5,11570653,93.90941567072193
5,12076838,132.56131686035894
5,13403680,18.363151521631938
5,14022979,169.1364518485272
5,19265312,80.82396712091654
5,19687447,141.20125334367253
5,10117681,265.37265999938984
5,19323323,55.67220227842611
5,16784875,110.61376474799579
5,19626904,209.5769950383402
5,11156542,63.051033627236336
5,16327817,8.053230780092152
5,15316949,103.53174739216584
5,17684243,120.49219665666283
5,17272538,4.967334588223446
5,15876239,174.96013129239452
5,19674610,37.794010368761484
5,14623263,182.96049893357034
5,16957143,91.45355165388429
5,12055453,109.45762711705409
5,13460239,121.54073345245835
5,15241364,88.38479339637361
5,10292822,45.692187335608146
5,15057245,196.74930923989243
5,19047835,69.50176367225106
5,10201619,75.98208397696912
5,15533816,77.16546483209204
5,11677554,148.4956068526026
5,17103446,21.686375737659247
5,13278106,40.952715562004926
5,16895588,188.15705504201406
5,14128486,218.82754426483157
5,15916234,158.83426755856468
5,15694837,98.70325688099854
5,19533813,87.0308594118806
5,14291799,18.710561367237414
5,10046234,142.20794059391162
5,17321957,101.41066997963995
5,16571009,133.96407135709538
5,11378149,157.2570583809142
5,16735987,43.68378744833531
5,15019770,59.19631631415818
5,12768149,60.36509424667332
5,19704567,85.91518403022467
5,13117579,47.42715397642908
5,18490494,95.79216302148707
5,16435400,97.64719809060081
5,15397869,72.44048475469262
5,13580920,71.836967982107
5,17818142,81.91261163855812
5,17261510,9.945578789334165
5,13117699,168.744293817416
5,11173286,22.307389219306074
5,19341462,37.252946158477926
5,15822364,21.672003328802454
5,15793708,61.89154158616108
5,19467443,92.73767009340585
5,18335299,53.71850336524582
5,12362756,32.57072051536405
5,19061466,103.50892368719227
5,13075455,166.35383338205102
5,18046883,116.04514269269005
5,15635492,173.61656380313704
5,13226331,49.47770207551896
5,19417282,93.06207244658862
5,14798243,89.34365082523084
5,13719936,79.87556175774402
5,15068607,62.598764419869795
5,15776062,121.89907962680867
5,15825863,7.421958285211289
5,11624077,51.08226418024533
5,13757285,99.84766682558465
5,19209733,94.5594756690762
5,13545361,109.07215700425577
5,10572763,105.43320423481161
5,15692822,34.34067191927071
5,14575693,44.84233693898446
5,10153480,45.833175333661
5,16581669,92.14259886423027
5,11731755,203.1108819805881
