subtaskID,datapointID,answer
1,image_00209.png,"[2, 1, 4, 7]"
1,image_00210.png,"[2, 1, 4, 7]"
1,image_00211.png,"[2, 1, 4, 7]"
1,image_00212.png,"[2, 1, 4, 7]"
1,image_00213.png,"[2, 1, 4, 7]"
1,image_00214.png,"[2, 1, 4, 7]"
1,image_00215.png,"[2, 1, 4, 7]"
1,image_00216.png,"[2, 1, 4, 7]"
1,image_00217.png,"[2, 1, 4, 7]"
1,image_00218.png,"[2, 1, 4, 7]"
1,image_00219.png,"[2, 1, 4, 7]"
1,image_00220.png,"[2, 1, 4, 7]"
1,image_00221.png,"[2, 1, 4, 7]"
1,image_00222.png,"[2, 1, 4, 7]"
1,image_00223.png,"[2, 1, 4, 7]"
1,image_00224.png,"[2, 1, 4, 7]"
1,image_00225.png,"[2, 1, 4, 7]"
1,image_00226.png,"[2, 1, 4, 7]"
1,image_00227.png,"[2, 1, 4, 7]"
1,image_00228.png,"[2, 1, 4, 7]"
1,image_00229.png,"[2, 1, 4, 7]"
1,image_00230.png,"[2, 1, 4, 7]"
1,image_00231.png,"[2, 1, 4, 7]"
1,image_00232.png,"[2, 1, 4, 7]"
1,image_00233.png,"[2, 1, 4, 7]"
1,image_00234.png,"[2, 1, 4, 7]"
1,image_00235.png,"[2, 1, 4, 7]"
1,image_00236.png,"[2, 1, 4, 7]"
1,image_00237.png,"[2, 1, 4, 7]"
1,image_00238.png,"[2, 1, 4, 7]"
1,image_00239.png,"[2, 1, 4, 7]"
1,image_00240.png,"[2, 1, 4, 7]"
1,image_00241.png,"[2, 1, 4, 7]"
1,image_00242.png,"[2, 1, 4, 7]"
1,image_00243.png,"[2, 1, 4, 7]"
1,image_00244.png,"[2, 1, 4, 7]"
1,image_00245.png,"[2, 1, 4, 7]"
1,image_00246.png,"[2, 1, 4, 7]"
1,image_00247.png,"[2, 1, 4, 7]"
1,image_00248.png,"[2, 1, 4, 7]"
1,image_00249.png,"[2, 1, 4, 7]"
2,image_00000.png,"[2, 1, 4, 7]"
2,image_00001.png,"[2, 1, 4, 7]"
2,image_00002.png,"[2, 1, 4, 7]"
2,image_00003.png,"[2, 1, 4, 7]"
2,image_00004.png,"[2, 1, 4, 7]"
2,image_00005.png,"[2, 1, 4, 7]"
2,image_00006.png,"[2, 1, 4, 7]"
2,image_00007.png,"[2, 1, 4, 7]"
2,image_00008.png,"[2, 1, 4, 7]"
2,image_00009.png,"[2, 1, 4, 7]"
2,image_00010.png,"[2, 1, 4, 7]"
2,image_00011.png,"[2, 1, 4, 7]"
2,image_00012.png,"[2, 1, 4, 7]"
2,image_00013.png,"[2, 1, 4, 7]"
2,image_00014.png,"[2, 1, 4, 7]"
2,image_00015.png,"[2, 1, 4, 7]"
2,image_00016.png,"[2, 1, 4, 7]"
2,image_00017.png,"[2, 1, 4, 7]"
2,image_00018.png,"[2, 1, 4, 7]"
2,image_00019.png,"[2, 1, 4, 7]"
2,image_00020.png,"[2, 1, 4, 7]"
2,image_00021.png,"[2, 1, 4, 7]"
2,image_00022.png,"[2, 1, 4, 7]"
2,image_00023.png,"[2, 1, 4, 7]"
2,image_00024.png,"[2, 1, 4, 7]"
2,image_00025.png,"[2, 1, 4, 7]"
2,image_00026.png,"[2, 1, 4, 7]"
2,image_00027.png,"[2, 1, 4, 7]"
2,image_00028.png,"[2, 1, 4, 7]"
2,image_00029.png,"[2, 1, 4, 7]"
2,image_00030.png,"[2, 1, 4, 7]"
2,image_00031.png,"[2, 1, 4, 7]"
2,image_00032.png,"[2, 1, 4, 7]"
2,image_00033.png,"[2, 1, 4, 7]"
2,image_00034.png,"[2, 1, 4, 7]"
2,image_00035.png,"[2, 1, 4, 7]"
2,image_00036.png,"[2, 1, 4, 7]"
2,image_00037.png,"[2, 1, 4, 7]"
2,image_00038.png,"[2, 1, 4, 7]"
2,image_00039.png,"[2, 1, 4, 7]"
2,image_00040.png,"[2, 1, 4, 7]"
2,image_00041.png,"[2, 1, 4, 7]"
2,image_00042.png,"[2, 1, 4, 7]"
2,image_00043.png,"[2, 1, 4, 7]"
2,image_00044.png,"[2, 1, 4, 7]"
2,image_00045.png,"[2, 1, 4, 7]"
2,image_00046.png,"[2, 1, 4, 7]"
2,image_00047.png,"[2, 1, 4, 7]"
2,image_00048.png,"[2, 1, 4, 7]"
2,image_00049.png,"[2, 1, 4, 7]"
2,image_00050.png,"[2, 1, 4, 7]"
2,image_00051.png,"[2, 1, 4, 7]"
2,image_00052.png,"[2, 1, 4, 7]"
2,image_00053.png,"[2, 1, 4, 7]"
2,image_00054.png,"[2, 1, 4, 7]"
2,image_00055.png,"[2, 1, 4, 7]"
2,image_00056.png,"[2, 1, 4, 7]"
2,image_00057.png,"[2, 1, 4, 7]"
2,image_00058.png,"[2, 1, 4, 7]"
2,image_00059.png,"[2, 1, 4, 7]"
2,image_00060.png,"[2, 1, 4, 7]"
2,image_00061.png,"[2, 1, 4, 7]"
2,image_00062.png,"[2, 1, 4, 7]"
2,image_00063.png,"[2, 1, 4, 7]"
2,image_00064.png,"[2, 1, 4, 7]"
2,image_00065.png,"[2, 1, 4, 7]"
2,image_00066.png,"[2, 1, 4, 7]"
2,image_00067.png,"[2, 1, 4, 7]"
2,image_00068.png,"[2, 1, 4, 7]"
2,image_00069.png,"[2, 1, 4, 7]"
2,image_00070.png,"[2, 1, 4, 7]"
2,image_00071.png,"[2, 1, 4, 7]"
2,image_00072.png,"[2, 1, 4, 7]"
2,image_00073.png,"[2, 1, 4, 7]"
2,image_00074.png,"[2, 1, 4, 7]"
2,image_00075.png,"[2, 1, 4, 7]"
2,image_00076.png,"[2, 1, 4, 7]"
2,image_00077.png,"[2, 1, 4, 7]"
2,image_00078.png,"[2, 1, 4, 7]"
2,image_00079.png,"[2, 1, 4, 7]"
2,image_00080.png,"[2, 1, 4, 7]"
2,image_00081.png,"[2, 1, 4, 7]"
2,image_00082.png,"[2, 1, 4, 7]"
2,image_00083.png,"[2, 1, 4, 7]"
2,image_00084.png,"[2, 1, 4, 7]"
2,image_00085.png,"[2, 1, 4, 7]"
2,image_00086.png,"[2, 1, 4, 7]"
2,image_00087.png,"[2, 1, 4, 7]"
2,image_00088.png,"[2, 1, 4, 7]"
2,image_00089.png,"[2, 1, 4, 7]"
2,image_00090.png,"[2, 1, 4, 7]"
2,image_00091.png,"[2, 1, 4, 7]"
2,image_00092.png,"[2, 1, 4, 7]"
2,image_00093.png,"[2, 1, 4, 7]"
2,image_00094.png,"[2, 1, 4, 7]"
2,image_00095.png,"[2, 1, 4, 7]"
2,image_00096.png,"[2, 1, 4, 7]"
2,image_00097.png,"[2, 1, 4, 7]"
2,image_00098.png,"[2, 1, 4, 7]"
2,image_00099.png,"[2, 1, 4, 7]"
2,image_00100.png,"[2, 1, 4, 7]"
2,image_00101.png,"[2, 1, 4, 7]"
2,image_00102.png,"[2, 1, 4, 7]"
2,image_00103.png,"[2, 1, 4, 7]"
2,image_00104.png,"[2, 1, 4, 7]"
2,image_00105.png,"[2, 1, 4, 7]"
2,image_00106.png,"[2, 1, 4, 7]"
2,image_00107.png,"[2, 1, 4, 7]"
2,image_00108.png,"[2, 1, 4, 7]"
2,image_00109.png,"[2, 1, 4, 7]"
2,image_00110.png,"[2, 1, 4, 7]"
2,image_00111.png,"[2, 1, 4, 7]"
2,image_00112.png,"[2, 1, 4, 7]"
2,image_00113.png,"[2, 1, 4, 7]"
2,image_00114.png,"[2, 1, 4, 7]"
2,image_00115.png,"[2, 1, 4, 7]"
2,image_00116.png,"[2, 1, 4, 7]"
2,image_00117.png,"[2, 1, 4, 7]"
2,image_00118.png,"[2, 1, 4, 7]"
2,image_00119.png,"[2, 1, 4, 7]"
2,image_00120.png,"[2, 1, 4, 7]"
2,image_00121.png,"[2, 1, 4, 7]"
2,image_00122.png,"[2, 1, 4, 7]"
2,image_00123.png,"[2, 1, 4, 7]"
2,image_00124.png,"[2, 1, 4, 7]"
2,image_00125.png,"[2, 1, 4, 7]"
2,image_00126.png,"[2, 1, 4, 7]"
2,image_00127.png,"[2, 1, 4, 7]"
2,image_00128.png,"[2, 1, 4, 7]"
2,image_00129.png,"[2, 1, 4, 7]"
2,image_00130.png,"[2, 1, 4, 7]"
2,image_00131.png,"[2, 1, 4, 7]"
2,image_00132.png,"[2, 1, 4, 7]"
2,image_00133.png,"[2, 1, 4, 7]"
2,image_00134.png,"[2, 1, 4, 7]"
2,image_00135.png,"[2, 1, 4, 7]"
2,image_00136.png,"[2, 1, 4, 7]"
2,image_00137.png,"[2, 1, 4, 7]"
2,image_00138.png,"[2, 1, 4, 7]"
2,image_00139.png,"[2, 1, 4, 7]"
2,image_00140.png,"[2, 1, 4, 7]"
2,image_00141.png,"[2, 1, 4, 7]"
2,image_00142.png,"[2, 1, 4, 7]"
2,image_00143.png,"[2, 1, 4, 7]"
2,image_00144.png,"[2, 1, 4, 7]"
2,image_00145.png,"[2, 1, 4, 7]"
2,image_00146.png,"[2, 1, 4, 7]"
2,image_00147.png,"[2, 1, 4, 7]"
2,image_00148.png,"[2, 1, 4, 7]"
2,image_00149.png,"[2, 1, 4, 7]"
2,image_00150.png,"[2, 1, 4, 7]"
2,image_00151.png,"[2, 1, 4, 7]"
2,image_00152.png,"[2, 1, 4, 7]"
2,image_00153.png,"[2, 1, 4, 7]"
2,image_00154.png,"[2, 1, 4, 7]"
2,image_00155.png,"[2, 1, 4, 7]"
2,image_00156.png,"[2, 1, 4, 7]"
2,image_00157.png,"[2, 1, 4, 7]"
2,image_00158.png,"[2, 1, 4, 7]"
2,image_00159.png,"[2, 1, 4, 7]"
2,image_00160.png,"[2, 1, 4, 7]"
2,image_00161.png,"[2, 1, 4, 7]"
2,image_00162.png,"[2, 1, 4, 7]"
2,image_00163.png,"[2, 1, 4, 7]"
2,image_00164.png,"[2, 1, 4, 7]"
2,image_00165.png,"[2, 1, 4, 7]"
2,image_00166.png,"[2, 1, 4, 7]"
2,image_00167.png,"[2, 1, 4, 7]"
2,image_00168.png,"[2, 1, 4, 7]"
2,image_00169.png,"[2, 1, 4, 7]"
2,image_00170.png,"[2, 1, 4, 7]"
2,image_00171.png,"[2, 1, 4, 7]"
2,image_00172.png,"[2, 1, 4, 7]"
2,image_00173.png,"[2, 1, 4, 7]"
2,image_00174.png,"[2, 1, 4, 7]"
2,image_00175.png,"[2, 1, 4, 7]"
2,image_00176.png,"[2, 1, 4, 7]"
2,image_00177.png,"[2, 1, 4, 7]"
2,image_00178.png,"[2, 1, 4, 7]"
2,image_00179.png,"[2, 1, 4, 7]"
2,image_00180.png,"[2, 1, 4, 7]"
2,image_00181.png,"[2, 1, 4, 7]"
2,image_00182.png,"[2, 1, 4, 7]"
2,image_00183.png,"[2, 1, 4, 7]"
2,image_00184.png,"[2, 1, 4, 7]"
2,image_00185.png,"[2, 1, 4, 7]"
2,image_00186.png,"[2, 1, 4, 7]"
2,image_00187.png,"[2, 1, 4, 7]"
2,image_00188.png,"[2, 1, 4, 7]"
2,image_00189.png,"[2, 1, 4, 7]"
2,image_00190.png,"[2, 1, 4, 7]"
2,image_00191.png,"[2, 1, 4, 7]"
2,image_00192.png,"[2, 1, 4, 7]"
2,image_00193.png,"[2, 1, 4, 7]"
2,image_00194.png,"[2, 1, 4, 7]"
2,image_00195.png,"[2, 1, 4, 7]"
2,image_00196.png,"[2, 1, 4, 7]"
2,image_00197.png,"[2, 1, 4, 7]"
2,image_00198.png,"[2, 1, 4, 7]"
2,image_00199.png,"[2, 1, 4, 7]"
2,image_00200.png,"[2, 1, 4, 7]"
2,image_00201.png,"[2, 1, 4, 7]"
2,image_00202.png,"[2, 1, 4, 7]"
2,image_00203.png,"[2, 1, 4, 7]"
2,image_00204.png,"[2, 1, 4, 7]"
2,image_00205.png,"[2, 1, 4, 7]"
2,image_00206.png,"[2, 1, 4, 7]"
2,image_00207.png,"[2, 1, 4, 7]"
2,image_00208.png,"[2, 1, 4, 7]"
2,image_00209.png,"[2, 1, 4, 7]"
2,image_00210.png,"[2, 1, 4, 7]"
2,image_00211.png,"[2, 1, 4, 7]"
2,image_00212.png,"[2, 1, 4, 7]"
2,image_00213.png,"[2, 1, 4, 7]"
2,image_00214.png,"[2, 1, 4, 7]"
2,image_00215.png,"[2, 1, 4, 7]"
2,image_00216.png,"[2, 1, 4, 7]"
2,image_00217.png,"[2, 1, 4, 7]"
2,image_00218.png,"[2, 1, 4, 7]"
2,image_00219.png,"[2, 1, 4, 7]"
2,image_00220.png,"[2, 1, 4, 7]"
2,image_00221.png,"[2, 1, 4, 7]"
2,image_00222.png,"[2, 1, 4, 7]"
2,image_00223.png,"[2, 1, 4, 7]"
2,image_00224.png,"[2, 1, 4, 7]"
2,image_00225.png,"[2, 1, 4, 7]"
2,image_00226.png,"[2, 1, 4, 7]"
2,image_00227.png,"[2, 1, 4, 7]"
2,image_00228.png,"[2, 1, 4, 7]"
2,image_00229.png,"[2, 1, 4, 7]"
2,image_00230.png,"[2, 1, 4, 7]"
2,image_00231.png,"[2, 1, 4, 7]"
2,image_00232.png,"[2, 1, 4, 7]"
2,image_00233.png,"[2, 1, 4, 7]"
2,image_00234.png,"[2, 1, 4, 7]"
2,image_00235.png,"[2, 1, 4, 7]"
2,image_00236.png,"[2, 1, 4, 7]"
2,image_00237.png,"[2, 1, 4, 7]"
2,image_00238.png,"[2, 1, 4, 7]"
2,image_00239.png,"[2, 1, 4, 7]"
2,image_00240.png,"[2, 1, 4, 7]"
2,image_00241.png,"[2, 1, 4, 7]"
2,image_00242.png,"[2, 1, 4, 7]"
2,image_00243.png,"[2, 1, 4, 7]"
2,image_00244.png,"[2, 1, 4, 7]"
2,image_00245.png,"[2, 1, 4, 7]"
2,image_00246.png,"[2, 1, 4, 7]"
2,image_00247.png,"[2, 1, 4, 7]"
2,image_00248.png,"[2, 1, 4, 7]"
2,image_00249.png,"[2, 1, 4, 7]"
3,image_00000.png,"[2, 1, 4, 7]"
3,image_00001.png,"[2, 1, 4, 7]"
3,image_00002.png,"[2, 1, 4, 7]"
3,image_00003.png,"[2, 1, 4, 7]"
3,image_00004.png,"[2, 1, 4, 7]"
3,image_00005.png,"[2, 1, 4, 7]"
3,image_00006.png,"[2, 1, 4, 7]"
3,image_00007.png,"[2, 1, 4, 7]"
3,image_00008.png,"[2, 1, 4, 7]"
3,image_00009.png,"[2, 1, 4, 7]"
3,image_00010.png,"[2, 1, 4, 7]"
3,image_00011.png,"[2, 1, 4, 7]"
3,image_00012.png,"[2, 1, 4, 7]"
3,image_00013.png,"[2, 1, 4, 7]"
3,image_00014.png,"[2, 1, 4, 7]"
3,image_00015.png,"[2, 1, 4, 7]"
3,image_00016.png,"[2, 1, 4, 7]"
3,image_00017.png,"[2, 1, 4, 7]"
3,image_00018.png,"[2, 1, 4, 7]"
3,image_00019.png,"[2, 1, 4, 7]"
3,image_00020.png,"[2, 1, 4, 7]"
3,image_00021.png,"[2, 1, 4, 7]"
3,image_00022.png,"[2, 1, 4, 7]"
3,image_00023.png,"[2, 1, 4, 7]"
3,image_00024.png,"[2, 1, 4, 7]"
3,image_00025.png,"[2, 1, 4, 7]"
3,image_00026.png,"[2, 1, 4, 7]"
3,image_00027.png,"[2, 1, 4, 7]"
3,image_00028.png,"[2, 1, 4, 7]"
3,image_00029.png,"[2, 1, 4, 7]"
3,image_00030.png,"[2, 1, 4, 7]"
3,image_00031.png,"[2, 1, 4, 7]"
3,image_00032.png,"[2, 1, 4, 7]"
3,image_00033.png,"[2, 1, 4, 7]"
3,image_00034.png,"[2, 1, 4, 7]"
3,image_00035.png,"[2, 1, 4, 7]"
3,image_00036.png,"[2, 1, 4, 7]"
3,image_00037.png,"[2, 1, 4, 7]"
3,image_00038.png,"[2, 1, 4, 7]"
3,image_00039.png,"[2, 1, 4, 7]"
3,image_00040.png,"[2, 1, 4, 7]"
3,image_00041.png,"[2, 1, 4, 7]"
3,image_00042.png,"[2, 1, 4, 7]"
3,image_00043.png,"[2, 1, 4, 7]"
3,image_00044.png,"[2, 1, 4, 7]"
3,image_00045.png,"[2, 1, 4, 7]"
3,image_00046.png,"[2, 1, 4, 7]"
3,image_00047.png,"[2, 1, 4, 7]"
3,image_00048.png,"[2, 1, 4, 7]"
3,image_00049.png,"[2, 1, 4, 7]"
3,image_00050.png,"[2, 1, 4, 7]"
3,image_00051.png,"[2, 1, 4, 7]"
3,image_00052.png,"[2, 1, 4, 7]"
3,image_00053.png,"[2, 1, 4, 7]"
3,image_00054.png,"[2, 1, 4, 7]"
3,image_00055.png,"[2, 1, 4, 7]"
3,image_00056.png,"[2, 1, 4, 7]"
3,image_00057.png,"[2, 1, 4, 7]"
3,image_00058.png,"[2, 1, 4, 7]"
3,image_00059.png,"[2, 1, 4, 7]"
3,image_00060.png,"[2, 1, 4, 7]"
3,image_00061.png,"[2, 1, 4, 7]"
3,image_00062.png,"[2, 1, 4, 7]"
3,image_00063.png,"[2, 1, 4, 7]"
3,image_00064.png,"[2, 1, 4, 7]"
3,image_00065.png,"[2, 1, 4, 7]"
3,image_00066.png,"[2, 1, 4, 7]"
3,image_00067.png,"[2, 1, 4, 7]"
3,image_00068.png,"[2, 1, 4, 7]"
3,image_00069.png,"[2, 1, 4, 7]"
3,image_00070.png,"[2, 1, 4, 7]"
3,image_00071.png,"[2, 1, 4, 7]"
3,image_00072.png,"[2, 1, 4, 7]"
3,image_00073.png,"[2, 1, 4, 7]"
3,image_00074.png,"[2, 1, 4, 7]"
3,image_00075.png,"[2, 1, 4, 7]"
3,image_00076.png,"[2, 1, 4, 7]"
3,image_00077.png,"[2, 1, 4, 7]"
3,image_00078.png,"[2, 1, 4, 7]"
3,image_00079.png,"[2, 1, 4, 7]"
3,image_00080.png,"[2, 1, 4, 7]"
3,image_00081.png,"[2, 1, 4, 7]"
